Benjamin C. M. Fung,Ke  Wang,Rui  Chen,Philip S. Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srini  Ramaswamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason  Reed,Adam J. Aviv,Daniel  Wagner,Andreas  Haeberlen,Benjamin C. Pierce,Jonathan M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
Banchar  Arnonkijpanich,Alexander  Hasenfuss,Barbara  Hammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foutse  Khomh,Yann-Ga&#235,l  Guziec,h&#233,neuc,,,,,,,,,,,,,,,,,,,,,,,,,,
Philip G. Inglesant,M. Angela Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allison  Druin,Elizabeth  Foss,Hilary  Hutchinson,Evan  Golub,Leshell  Hatley,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven P. Dow,Manish  Mehta,Blair  MacIntyre,Michael  Mateas,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian  Dorn,Mark  Guzdial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexander  De Luca,Katja  Hertzschuch,Heinrich  Hussmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scott  Bateman,Regan L. Mandryk,Carl  Gutwin,Aaron  Genest,David  McDine,Christopher  Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
Shikoh  Gitau,Gary  Marsden,Jonathan  Donner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kayur  Patel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taciana  Pontual Falc&#227,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Craig  Tashman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenny K.N. Chow,D. Fox Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea L. Thomaz,Maya  Cakmak,Crystal  Chao,Nicholas  DePalma,Michael  Gielniak,,,,,,,,,,,,,,,,,,,,,,,,,,
Alan H. Karp,Marc  Stiegler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jingtao  Wang,Danny  Soroker,Chandra  Narayanaswami,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter  Froehlich,Raimund  Schatz,Peter  Leitner,Stephan  Mantler,Matthias  Baldauf,,,,,,,,,,,,,,,,,,,,,,,,,,
Shari  Trewin,John  Richards,Rachel  Bellamy,Bonnie E. John,John  Thomas,Cal  Swart,Jonathan  Brezin,,,,,,,,,,,,,,,,,,,,,,,,
Fahimeh  Raja,Kirstie  Hawkey,Konstantin  Beznosov,Kellogg S. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun Ki  Lee,Cynthia  Breazeal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enrico  Bertini,Heidi  Lam,Adam  Perer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barry  Brown,Cliff  Lampe,Kerry  Rodden,Nicolas  Ducheneaut,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yu-Chung  Chen,Sangyoon  Lee,HyeJung  Hur,Jason  Leigh,Andrew  Johnson,Luc  Renambot,,,,,,,,,,,,,,,,,,,,,,,,,
Marta  Zorrilla,Diego  Garc&#237,a,Elena  &#193,lvarez,,,,,,,,,,,,,,,,,,,,,,,,,,
Moez  Essaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henrike  Berthold,Philipp  R&#246,sch,Stefan  Z&#246,ller,Felix  Wortmann,Alessio  Carenini,Stuart  Campbell,Pascal  Bisson,Frank  Strohmaier,,,,,,,,,,,,,,,,,,,,,
Antonio  Ferr&#225,ndez,Jes&#250,s  Peral,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amruta  Mhatre,Durga  Toshniwal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kishore Varma Indukuri,P. Radha Krishna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashish  Sureka,Kishore Varma Indukuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meena Dilip Singh,P. Radha Krishna,Ashutosh  Saxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.  Anuradha,  Tisha,Varun  Ramachandran,K. V. Arulalan,B. K. Tripathy,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunil  Vadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksander  Binemann-Zdanowicz,Bernhard  Thalheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pierangela  Samarati,Sabrina De Capitani di Vimercati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben  McCarthy,Panagiotis  Georgopoulos,Chris  Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huan  Xu,Constantine  Caramanis,Shie  Mannor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew E. Taylor,Peter  Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David P. Helmbold,Manfred K. Warmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davis E. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prasad A. Kulkarni,Michael R. Jantz,David B. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ted  Wobber,Thomas L. Rodeheffer,Douglas B. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vijay  Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Punyaslok  Purkayastha,John S. Baras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas  Argyriou,Charles A. Micchelli,Massimiliano  Pontil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas  Krause,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matja&#382,  Debevc,Zoran  Stjepanovi&#269,,Petra  Povalej,Mateja  Verli&#269,,Peter  Kokol,,,,,,,,,,,,,,,,,,,,,,,
Falk  Kemmel,Sotiris  Maniatis,Anne  Thomas,Charilaos  Tsetsekas,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang  Li,Li  Lei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gonzalo  &#193,lvarez,Slobodan  Petrovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I. Burhan T&#252,rksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyon Hee Kim,Seung Soo Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Song-Yi  Yi,Sungwhan  Choi,Sungwon  Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc  Fisher II.,Sebastian  Elbaum,Gregg  Rothermel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P. S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bin  Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.  Rattanakronkul,T.  Wattarujeekrit,K.  Waiyamai,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JungHwan  Oh,JeongKyu  Lee,Sanjaykumar  Kote,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhao  Yanchang,Song  Junde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chang-Hung  Lee,Jian Chih Ou,Ming-Syan  Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bal&#225,zs  R&#225,cz,Csaba Istv&#225,n Sidl&#243,,Andr&#225,s  Luk&#225,cs,Andr&#225,s A. Bencz&#250,r,,,,,,,,,,,,,,,,,,,
Alexander O. Tarakanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joto L. Sobral,,Carlos A. Cunha,Miguel P. Monteiro,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seiie  Jang,Woontack  Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas  Hoheisel,Uwe  Der,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiawei  Han,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nan  Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D. Jeya Mala,V.  Mohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David R. Choffnes,Fabian E. Bustamante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k. c. claffy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew  Caesar,Martin  Casado,Teemu  Koponen,Jennifer  Rexford,Scott  Shenker,,,,,,,,,,,,,,,,,,,,,,,,,,
Constantine  Dovrolis,J. Todd Streelman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simon  Pickin,&#193,ngeles  Manjarr&#233,s,,,,,,,,,,,,,,,,,,,,,,,,,,,
Athula  Ginige,Buddhima  De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J&#252,rgen  M&#252,nch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carl  Fink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avi  Deitcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Masahiro  Mizuta,June  Kato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammad Maifi Hasan Khan,Liqian  Luo,Chengdu  Huang,Tarek  Abdelzaher,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chao  Wang,Jie  Lu,Guangquan  Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hao  Fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Athula  Ginige,Xufeng  Liang,Makis  Marmaridis,Anupama  Ginige,Buddihma  De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
Takaya  Yuizono,Akifumi  Kayano,Jun  Munemori,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrian  Leung,Chris J. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul  Adamczyk,Munawar  Hafiz,Federico  Balaguer,Craig L. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,
George  Forman,Evan  Kirshenbaum,Shyamsundar  Rajaram,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akshay  Krishnamurthy,Adrian  Mettler,David  Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sid  Stamm,Brandon  Sterne,Gervase  Markham,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony P. Badali,Parham  Aarabi,Ron  Appel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edward  Benson,Adam  Marcus,Fabian  Howahl,David  Karger,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumit  Bhatia,Prasenjit  Mitra,C. Lee Giles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tan  Phan,Jun  han,Garth  Heward,Steve  Versteeg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anon  Plangprasopchok,Kristina  Lerman,Lise  Getoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohamed  Shehab,Gorrell  Cheek,Hakim  Touati,Anna C. Squicciarini,Pau-Chen  Cheng,,,,,,,,,,,,,,,,,,,,,,,,,,
Yusuke  Takamatsu,Yuji  Kosuga,Kenji  Kono,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel  Coffman,Danny  Soroker,Chandra  Narayanaswami,Aaron  Zinman,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jean-Yves  Delort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeff  Ubois,Jamie  Davidson,Marko  Grobelnik,Paul  Over,Hans  Westerhof,,,,,,,,,,,,,,,,,,,,,,,,,,
Olaf  Hartig,Juan  Sequeda,Jamie  Taylor,Patrick  Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomofumi  Yuki,Lakshminarayanan  Renganarayanan,Sanjay  Rajopadhye,Charles  Anderson,Alexandre E. Eichenberger,Kevin  O'Brien,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel  Pineo,Colin  Ware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keisuke  Okamura,Yoshihiro  Oyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miguel  Correia,Giuliana S. Veronese,Lau Cheuk Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R. D. Chamberlain,J.  Buhler,M.  Franklin,J. H. Buckley,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xingang  Liu,Jinpeng  Huai,Qin  Li,Tianyu  Wo,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuo  Zhang,Toshinori  Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yong-Hyuk  Kim,Wonkook  Kim,Kyungsub  Min,Yourim  Yoon,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carson Kai-Sang Leung,Boyu  Hao,Dale A. Brajczuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fr&#233,d&#233,ric  Flouvat,Nazha  Selmaoui-Folcher,Dominique  Gay,Isabelle  Rouet,Chlo&#233,  Grison,,,,,,,,,,,,,,,,,,,,,,,
Michelangelo  Ceci,Annalisa  Appice,Corrado  Loglisci,Donato  Malerba,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hans-Henning  Gabriel,Myra  Spiliopoulou,Alexandros  Nanopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rodrigo C. Barros,M&#225,rcio P. Basgalupp,Duncan D. Ruiz,Andrew, C. P. L. F. de Carvalho,Alex A. Freitas,,,,,,,,,,,,,,,,,,,,,,,,
Xiongfei  Luo,Feng  Tian,Wei  Liu,Dongxing  Teng,Guozhong  Dai,Hongan  Wang,,,,,,,,,,,,,,,,,,,,,,,,,
Seung-Hyun  Ji,Jong-Woo  Kim,Tai-Jin  Yoon,Hwan-Gue  Cho,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marko  Harasic,Anne  Augustin,Philipp  Obermeier,Robert  Tolksdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarsis  Marinho,Evandro B. Costa,Diego  Dermeval,Rafael  Ferreira,Lucas M. Braz,Ig Ibert Bittencourt,Henrique Pacca L. Luna,,,,,,,,,,,,,,,,,,,,,,,,
I.  Shin,Takahiro  Kawamura,Hiroyuki  Nakagawa,Ken  Nakayama,Yasuyuki  Tahara,Akihiko  Ohsuga,,,,,,,,,,,,,,,,,,,,,,,,,
Mark  Menor,Kyungim  Baek,Mahdi  Belcaid,Yannick  Gingras,Guylaine  Poisson,,,,,,,,,,,,,,,,,,,,,,,,,,
Zi  Ning,Ji Soo Yi,Mathew J. Palakal,Anna  McDaniel,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stefan  Fenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jens  Grossklags,Svetlana  Radosavac,Alvaro A. C&#225,rdenas,John  Chuang,,,,,,,,,,,,,,,,,,,,,,,,,,
Janne  K&#228,tev&#228,,Perttu  Laurinen,Taneli  Rautio,Jaakko  Suutala,Lauri  Tuovinen,Juha  R&#246,ning,,,,,,,,,,,,,,,,,,,,,,
Vadim  Stefanuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J. P. Gunderson,L. F. Gunderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gary  Berg-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom  Broens,Dick  Quartel,Marten  Van Sinderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urs  Bischoff,Gerd  Kortuem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suat  Ozdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark  Thompson,Andy D. Pimentel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sa&#353,o  D&#382,eroski,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krishna K. Venkatasubramanian,Sandeep K. S. Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hady W. Lauw,Ee-Peng  Lim,Hweehwa  Pang,Teck-Tim  Tan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deyou  Tang,Jianqing  Xi,Yubin  Guo,Shunqi  Shen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guoyin  Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin  Zhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joos-Hendrik  B&#246,se,Artur  Andrzejak,Mikael  H&#246,gqvist,,,,,,,,,,,,,,,,,,,,,,,,,,
Francis M. David,Bill  Donkervoet,Jeffrey C. Carlyle,Ellick M. Chan,Roy H. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,
Huidong  Jin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexandre  De Spindler,Michael  Grossniklaus,Moira C. Norrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhengjian  Zhu,Qingping  Tan,Peidong  Zhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bernhard  Thalheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter  Fr&#246,hlich,Raimund  Schatz,Peter  Leitner,Matthias  Baldauf,Stephan  Mantler,,,,,,,,,,,,,,,,,,,,,,,,,
Marcin  Gorawski,Rafal  Malczok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael  Russell,Piotr  Dziubecki,Piotr  Grabowski,Michal  Krysin&#347,ki,Tomasz  Kuczy&#324,ski,Dawid  Szjenfeld,Dominik  Tarnawczyk,Gosia  Wolniewicz,Jaroslaw  Nabrzyski,,,,,,,,,,,,,,,,,,,,
Wuying  Liu,Ting  Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.  D'Orazio,M.  Leo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone  Pellegrini,Thomas  Fahringer,Herbert  Jordan,Hans  Moritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alina  Vasilieva,Taisia  Mischenko-Slatenkova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danilo  Pani,Simone  Secchi,Luigi  Raffo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guoyin  Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lech  Polkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pedro A. Forero,Alfonso  Cano,Georgios B. Giannakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel  Golovin,Matthew  Faulkner,Andreas  Krause,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chun-Yu  Lin,Huang-Chen  Lee,Wei-Hsuan  Lee,Chen-Lung  Chan,Chung-Ta  King,,,,,,,,,,,,,,,,,,,,,,,,,,
Xingqin  Qi,Guojun  Li,Shuguang  Li,Ying  Xu,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xuemin  Lin,Ying  Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malik Zawwar Hussain,Maria  Hussain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin  P&#283,ni&#269,ka,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gang  Yu,Jingzhong  Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martha  Kull,T. F. Higginbotham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph E. Urban,Edwin  Towster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John  McBrewster,Frederic P. Miller,Agnes F. Vandome,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John  McBrewster,Frederic P. Miller,Agnes F. Vandome,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SAS Publishing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark  Mosley,Mark  Mosley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suzanne  Weixel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catherine  Skintik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jennifer  Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SAS Publishing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rubem J.  V.  de Medeiros,Edmar C. Gurj&#227,o,Jo&#226,o M.  de Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,
Azra  Shamim,Maqbool Uddin Shaikh,Saif Ur Rehman Malik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frank  Ruskey,Aaron  Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yossi  Azar,Shay  Kutten,Boaz  Patt-Shamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gagan  Aggarwal,Rina  Panigrahy,Tom&#225,s  Feder,Dilys  Thomas,Krishnaram  Kenthapadi,Samir  Khuller,An  Zhu,,,,,,,,,,,,,,,,,,,,,,,
Amit  Chakrabarti,Graham  Cormode,Andrew  Mcgregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pengpeng  Liu,Zhiqian  Ye,Jin  Liu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhigang  Li,Chuang  Gao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Li-Li  Wei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haifeng  Hu,Xiuli  Ma,Shiwei  Tang,Guanhua  Chen,Qisheng  Zhao,,,,,,,,,,,,,,,,,,,,,,,,,,
Sifeng  Yang,Feng  Chen,Zhouming  Tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qinhua  Huang,Weimin  Ouyang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dong  Jin,Tatsuo  Tsuji,Takayuki  Tsuchida,Ken  Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joel E. Tohline,Emanuele  Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Young-Sik  Jeong,Eun-Ha  Song,Gab-Byung  Chae,Min  Hong,Doo-Soon  Park,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffery  Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chen  Wang,Bing Bing Zhou,Albert Y. Zomaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey  Heer,Michael  Bostock,Vadim  Ogievetsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krissada  Maleewong,Chutiporn  Anutariya,Vilas  Wuwongse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elhadi M. Shakshuki,Xinyu  Xing,Tarek R. Sheltami,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sayed Gholam Hassan Tabatabaei,Amir Vahid Dastjerdi,Wan M. N. Wan Kadir,Suhaimi  Ibrahim,Elahe  Sarafian,,,,,,,,,,,,,,,,,,,,,,,,,,
Oras F. Baker,Ismail  Khalil,Gabriele  Kotsis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lim Lian Tze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin  Vechev,Eran  Yahav,Greta  Yorsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravindran  Kannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan  Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fabian  Kuhn,Nancy  Lynch,Rotem  Oshman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaroslaw  Byrka,Fabrizio  Grandoni,Thomas  Rothvo&#223,,Laura  Sanit&#224,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron  Roth,Tim  Roughgarden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarah  Rastkar,Gail C. Murphy,Gabriel  Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David  Peleg,Liam  Roditty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel M. Kane,Jelani  Nelson,David P. Woodruff,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jelani  Nelson,David P. Woodruff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rasmus  Pagh,Zhewei  Wei,Ke  Yi,Qin  Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacob Gorm Hansen,Eric  Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subi  Arumugam,Alin  Dobra,Christopher M. Jermaine,Niketan  Pansare,Luis  Perez,,,,,,,,,,,,,,,,,,,,,,,,,,
Luis L. Perez,Subi  Arumugam,Christopher M. Jermaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibhor  Rastogi,Suman  Nath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hector  Gonzalez,Alon Y. Halevy,Christian S. Jensen,Anno  Langen,Jayant  Madhavan,Rebecca  Shapley,Warren  Shen,Jonathan  Goldberg-Kidon,,,,,,,,,,,,,,,,,,,,,,,
Christopher  Stolte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhenhui  Li,Ming  Ji,Jae-Gil  Lee,Lu-An  Tang,Yintao  Yu,Jiawei  Han,Roland  Kays,,,,,,,,,,,,,,,,,,,,,,,,
Vamsidhar  Thummala,Shivnath  Babu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolas  Anciaux,Luc  Bouganim,Yanli  Guo,Philippe  Pucheral,Jean-Jacques  Vandewalle,Shaoyi  Yin,,,,,,,,,,,,,,,,,,,,,,,,,
Jiawei  Han,Yizhou  Sun,Xifeng  Yan,Philip S. Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dave  Buchfuhrer,Michael  Schapira,Yaron  Singer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanmay  Das,Malik  Magdon-Ismail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saeid  Rafizadeh,Haleh  Kangarloo,K. Siamak Baradaran,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlo  Dell'Aquila,Francesco  Di Tria,Ezio  Lefons,Filippo  Tangorra,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marco  Picone,Stefano  Sebastio,Stefano  Cagnoni,Michele  Amoretti,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harald  Meyer,Thomas  Odaker,Karin Anna Hummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josep  Domingo-Ferrer,&#218,rsula  Gonz&#225,lez-Nicol&#225,s,,,,,,,,,,,,,,,,,,,,,,,,,,
David J. Hill,Barbara S. Minsker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacky  Estublier,Idrissa A. Dieng,Eric  Simon,Diana  Moreno-Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oliver  Hummel,Werner  Janjic,Colin  Atkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonardo  Vanneschi,Daniele  Codecasa,Giancarlo  Mauri,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ricardo  Koller,Akshat  Verma,Anindya  Neogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiangping  Bu,Jia  Rao,Cheng-Zhong  Xu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry  Hoffmann,Jonathan  Eastep,Marco D. Santambrogio,Jason E. Miller,Anant  Agarwal,,,,,,,,,,,,,,,,,,,,,,,,,,
Andres J. Ramirez,Betty H.C. Cheng,Philip K. McKinley,Benjamin E. Beckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peng  Liang,Paris  Avgeriou,Keqing  He,Lai  Xu,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enrico  Bertini,Denis  Lalanne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan  Gregg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herkko A. Hietanen,Marko  Turpeinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
